timestamp,total_engagement,combined_text,combined_text_cleaned,combined_text_anger,combined_text_fear,combined_text_joy,combined_text_sadness,combined_text_disgust,combined_text_surprise,combined_text_dominant_emotion
2023-06-08 22:14:41-04:00,1559,"Tesla-Sfera Ebbasta, Capo Plaza  edit canzonitrap editsmusic canzonespotify   Mankole immaginavo questo, ma ma guarda come vola adesso In un cinque stelle prima Stavo nel campan, tu sperane fa un'altra gici, versa su covenza Ma non perdò tempo, ce la stiamo facendo, ja Giro a destra in una testa ma nico ne la testa, platteno me nelle piaci Tune ente di interessanti, il bicere sempre viene più ol' Il mio amico con una ruota vol, non se toni non se manco sus Voglio alcuno su una testa no Ho visto le guardi le testa, in tascono cosa che non frate non è con ciazzo E' persa, non spiando dalla finestra Mi sembra chiaro che non mi interessa, a volte mi girarà a testa Testa cosa sto con la mia tipa su una tesla, chi ha preso dei memoti con della pesca Tanto me tendo la testa, lei mi dice dall'interno ma mi girarà a testa Testa cosa sto con la mia tipa su una tesla, chi ha preso dei memoti con della pesca Tanto me tendo la testa, lei mi dice dall'interno",teslasfera ebbasta capo plaza edit canzonitrap editsmus canzonespotifi mankol immaginavo questo guarda come vola adesso un cinqu stell prima stavo nel campan tu speran fa unaltra gici versa su covenza non perdò tempo ce la stiamo facendo ja giro destra una testa nico ne la testa platteno nell piaci tune ent di interessanti il bicer sempr vien più ol il mio amico con una ruota vol non se toni non se manco su voglio alcuno su una testa ho visto le guardi le testa tascono cosa che non frate non è con ciazzo e persa non spiando dalla finestra mi sembra chiaro che non mi interessa volt mi girarà testa testa cosa sto con la mia tipa su una tesla chi ha preso dei memoti con della pesca tanto tendo la testa lei mi dice dallinterno mi girarà testa testa cosa sto con la mia tipa su una tesla chi ha preso dei memoti con della pesca tanto tendo la testa lei mi dice dallinterno,0.069450519979,0.0145168118178844,0.8695459365844727,0.0205773208290338,0.0,0.0116488831117749,joy
2024-05-28 04:26:57-04:00,6222,"tesla fypviral modely white f fyppppppppppppppppppppppp   Meeeeeeeeeeee! Y ahora si un amorando y regalando, estoy agonplando Lo ultimo a mi te quiere Ahora no estamos lejando, no estoy viendo, no te aporando Esta sola tu prefiere Ven y dame un chance Ago y al tí",tesla fypvir mode white f fyppppppppppppppppppppppp meeeeeeeeeeee ahora si un amorando regalando estoy agonplando lo ultimo mi te quier ahora estamo lejando estoy viendo te aporando esta sola tu prefier ven dame un chanc ago al tí,0.0621609836816787,0.0081454506143927,0.8678903579711914,0.0166381821036338,0.0,0.0069595831446349,joy
2024-01-29 12:06:43-05:00,96967,tesla automobile auto ragazza telecomando   1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5%,tesla automobil auto ragazza telecomando 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15,0.2781877517700195,0.0693795606493949,0.5349220037460327,0.0767775997519493,0.0,0.0163136143237352,joy
2025-04-12 07:45:28-04:00,12435,"Tesla robot walking the dog, this is not science fiction, this is the real worldtesla robot walk movie smart   The",tesla robot walk dog scienc fiction real worldtesla robot walk movi smart,0.0007118097273632,0.0006486210040748,0.996200144290924,0.0012879977002739,0.0,0.0006000211578793,joy
2024-12-29 23:49:40-05:00,11559,im in loveee shes so cutetesla teslatok teslamodely caraccessories creatorsearchinsights   My car is officially barbed-by.,im lovee she cutetesla teslatok teslamod caraccessori creatorsearchinsight car offici barbedbi,0.0128961261361837,0.0020192607771605,0.9205536842346193,0.0052263843826949,0.0,0.0035213674418628,joy
2024-06-16 19:52:40-04:00,145,"tesla teslayperformance   Pour une我在, millet 1,5h toiさ ! A erectlet, épref轉 Somewhere wieder ! Those beautiful staffing strates !! ... C'est super ritißас ! ...",tesla teslayperform pour une我在 millet 15h toiさ erectlet épref轉 somewher wieder beauti staf strate cest super ritißас,0.0021329675801098,0.0008780389907769,0.9923460483551024,0.0015738598303869,0.0,0.0010587925789877,joy
2024-06-18 21:52:15-04:00,349,Tesla CarProblems Shaking teslamalfunction Oops Acxident fypp   The fuck's wrong with this fucking car? Holy shit. Seriously? Okay Tesla. I think he's not on the other pilot.,tesla carproblem shake teslamalfunct oop acxid fypp fuck wrong fuck car holi shit serious okay tesla think he pilot,0.3813107907772064,0.0078850192949175,0.5680593252182007,0.0045505971647799,0.0,0.0052235694602131,joy
2025-03-02 16:14:11-05:00,8601,"The Tesla roof is a bit too tinted for this   breathe taking kicks, lie in the gut",tesla roof bit tint breath take kick lie gut,0.4761146008968353,0.4930413663387298,0.0087529085576534,0.009321603924036,0.0,0.007420056965202,fear
2025-04-03 03:21:51-04:00,2316,WHAT DOES THE TESLA LOGO LOOK LIKE TO YOU?  greenscreen tesla teslamodels teslamodelx teslamodel3 teslamotors teslalife teslaroadster teslacar teslas teslaowner teslacars teslasupercharger teslamotorsclub elonmusk teslagigafactory teslaclub teslaenergy teslaboy tesla3 electriccar teslalove teslafan teslamodel teslax teslap85 spacex teslamoment teslap85d teslacigs ev  This is the Tesla logo upside down. Now you tell me what that look like. All wrong answers though.,tesla logo look like greenscreen tesla teslamodel teslamodelx teslamodel3 teslamotor teslalif teslaroadst teslacar tesla teslaown teslacar teslasupercharg teslamotorsclub elonmusk teslagigafactori teslaclub teslaenergi teslaboy tesla3 electriccar teslalov teslafan teslamodel teslax teslap85 spacex teslamo teslap85d teslacig ev tesla logo upsid tell look like wrong answer though,0.7457718849182129,0.1983488202095031,0.0170847382396459,0.0257339179515838,0.0,0.0061053489334881,anger
2025-01-22 14:20:19-05:00,5386,Meme  Elon Mask tesla   Thank you.,meme elon mask tesla thank,0.0075000566430389,0.0007141566602513,0.7969794273376465,0.005896764807403,0.0,0.0021530236117541,joy
2024-06-30 03:02:18-04:00,35871,My pretty little cyber truck  cybertruck teslacybertruck tesla wrapping carwrap carwrapping paintisdead girlboss TeckWrap   1.5% 1.5% 1.5% 1.5%,pretti littl cyber truck cybertruck teslacybertruck tesla wrap carwrap carwrap paintisdead girlboss teckwrap 15 15 15 15,0.2053723037242889,0.045921441167593,0.700267493724823,0.0281218979507684,0.0,0.0049649407155811,joy
2024-07-19 21:55:10-04:00,3590,tesla generator   Ya家....,tesla gener ya家,0.2636680603027344,0.3103263676166534,0.3773750364780426,0.0134118860587477,0.0,0.0239563062787055,joy
2024-10-28 18:18:36-04:00,6173,Unreleased Tesla Roadster tesla hypercar fastcar cars carsoftiktok carcommunity viral viralvideo foryou xyzbca blowthisup   (*ленDieV socket martyr if you can't make a difference everywhere!),unreleas tesla roadster tesla hypercar fastcar car carsoftiktok carcommun viral viralvideo foryou xyzbca blowthisup ленdiev socket martyr cant make differ everywher,0.0114192860201001,0.0079661281779408,0.6378259658813477,0.3158383667469024,0.0,0.0040311603806912,joy
2025-01-02 07:00:22-05:00,271,"Is it time to sell Tesla before it's too late? Watch the full video at https:youtu.bePNNhX3Ho4cs Join the Valuation Masterclass Bootcamp to take your analysis skills to the next level: https:valuationmasterclass.combootcamp DISCLAIMER: This is not investment advice or a recommendation. ElonMusk Tesla tsla ModelY JunipermodelY Fsd tslastock AndrewStotz valuationmasterclass financialanalyst Valuation markettrends  Should you sell Tesla stock before it's too late? Well, that's the question of this video. Tesla has long been hailed as the leader in the electric vehicle revolution, but recent developments raise serious questions about the company's future and particularly the valuation. With billion dollar projects like Robo drivers, Tesla's financial strategy is starting to look risky. So should you sell Tesla stock before it's too late? Let's find out. Welcome to this valuation masterclass case study. My name is Andrew Stotson. For 30 years I've helped thousands of people master a company valuation in months, not years. Click the link in the description to join us at the valuation masterclass bootcamp.",time sell tesla late watch full video join valuat masterclass bootcamp take analysi skill next level disclaim invest advic recommend elonmusk tesla tsla mode junipermod fsd tslastock andrewstotz valuationmasterclass financialanalyst valuat markettrend sell tesla stock late well that question video tesla long hail leader electr vehicl revolut recent develop rais seriou question compani futur particularli valuat billion dollar project like robo driver tesla financi strategi start look riski sell tesla stock late let find welcom valuat masterclass case studi name andrew stotson 30 year ive help thousand peopl master compani valuat month year click link descript join us valuat masterclass bootcamp,0.0190850533545017,0.0071358256973326,0.9454772472381592,0.0246948488056659,0.0,0.0010775104165077,joy
2024-11-28 02:28:46-05:00,68658,"teslamodel3 tesla   Maldas jugando, caro. Este es alta gama, más barrigo. Luleteando un abollo, cheque en el cuadro, que más firmas que extremos, buen pover son son son sonora, la sede.",teslamodel3 tesla malda jugando caro est es alta gama má barrigo luleteando un abollo chequ en el cuadro que má firma que extremo buen pover son son son sonora la sede,0.2975676953792572,0.1460236310958862,0.4262026846408844,0.0613202787935733,0.0,0.0250335689634084,joy
2024-05-10 05:45:40-04:00,1888,New tesla car on the streets of New York creepy new car model   for you  Come check this. Come check this. Come check this. Come check this.,new tesla car street new york creepi new car model come check come check come check come check,0.267971396446228,0.628537118434906,0.0667735040187835,0.018839381635189,0.0,0.0145108439028263,fear
2023-10-22 16:44:25-04:00,2691,"fyp viral trending 10k   Noou du tout masa c'est Target, mais le film va Que ça ambitions Byby sneakers dong on apples",fyp viral trend 10k noou du tout masa cest target mai le film va que ça ambit bybi sneaker dong appl,0.0026901590172201,0.0015677288174629,0.9892423748970032,0.0015842607244849,0.0,0.0015053282259032,joy
2025-02-09 03:02:31-05:00,50757,"2025 tesla splaid 1020cvx   Ok, bon, grand-ling droite. Le mode l'on se contrôle les près. Ha ha ha ha ! Ça m'envoyer la presse. Alors, hop, j'ai le click sur ça, pédalier direction. Et là, j'ai le click sur l'encement du mode contrôle. L'on se contrôle. Et là, c'est parti la presse. Un pied sur le fin, un pied à fond. Il se prépare. L'on se contrôle en préparation. Si je pensons sa baisse... Ok, on est prêt. C'est parti ! Qu'est-ce que tu veux ?",2025 tesla splaid 1020cvx ok bon grandl droit le mode lon se contrôl le prè ha ha ha ha ça menvoy la press alor hop jai le click sur ça pédalier direct et là jai le click sur lencement du mode contrôl lon se contrôl et là cest parti la press un pie sur le fin un pie à fond il se prépare lon se contrôl en préparat si je penson sa baiss ok est prêt cest parti questc que tu veux,0.0486082173883914,0.0022854111157357,0.9030516147613524,0.0162003524601459,0.0,0.0031304371077567,joy
2025-01-31 06:28:38-05:00,81,La Restla  tesla restla demarrer onrestela delire humour humor rire  drole viral trend tendancetiktok tiktokfunny pourtoi foryoupag fyp bruxelles brussels bx   voilà ils ont une pesse là moi j'ai une reste là c'est-à-dire tu démarres elle démarre pas on reste là,la restla tesla restla demarr onrestela delir humour humor rire drole viral trend tendancetiktok tiktokfunni pourtoi foryoupag fyp bruxel brussel bx voilà il ont une pess là moi jai une rest là cestàdir tu démarr ell démarr pa rest là,0.0417289696633815,0.0036177528090775,0.897274911403656,0.0300421975553035,0.0,0.0052660261280834,joy
2024-05-31 17:20:30-04:00,538,"Avec mon copain, a fait 2 mois qu'on a notre Tesla  tesla voitureelectrique modely fantech teslamodels geekcouple   Avec mon copa, ça fait de moins que non à notre tossa, modèle y grec. Vous en pensez quoi de tossa ? Si on fait le bilan, on a beaucoup apprécié que quelqu'un de chez tossa vienne directement chez une mou réparer une égratinure sur la bande moire au-dessus de la vitre. On aime bien le silence du moteur, c'est tellement plus agréable pour nous. Il y a des mises à jour de l'interface de la tablette, c'est toujours un plus. On peut avoir internet dans la voiture pour seulement 10 euros par mois. Que appréciez-vous le plus de votre voiture ? On peut charger la voiture à la maison. Les farces se mettent automatiquement et s'adaptent également. Par exemple, si on est en feu de route et que la voiture détecte une voiture, les feu se modifient. Notre famille apprécie le confort de la voiture.",avec mon copain fait 2 moi quon notr tesla tesla voitureelectriqu mode fantech teslamodel geekcoupl avec mon copa ça fait de moin que non à notr tossa modèl grec vou en pensez quoi de tossa si fait le bilan beaucoup apprécié que quelquun de chez tossa vienn direct chez une mou réparer une égratinur sur la band moir audessu de la vitr aim bien le silenc du moteur cest tellement plu agréabl pour nou il de mise à jour de linterfac de la tablett cest toujour un plu peut avoir internet dan la voitur pour seulement 10 euro par moi que appréciezv le plu de votr voitur peut charger la voitur à la maison le farc se mettent automatiqu et sadapt également par exempl si est en feu de rout et que la voitur détect une voitur le feu se modifi notr famil appréci le confort de la voitur,0.0860860794782638,0.0053764381445944,0.8619896173477173,0.0294057019054889,0.0,0.0056892638094723,joy
2023-12-21 03:07:26-05:00,456,Pop the hood tesla meetup Meme MemeCut carmeme carsoftiktok carculture tiktok fyp foryou xyzbca funny fyp   He can't...,pop hood tesla meetup meme memecut carmem carsoftiktok carcultur tiktok fyp foryou xyzbca funni fyp cant,0.2653780579566955,0.0246231313794851,0.6493118405342102,0.0449165031313896,0.0,0.00584202632308,joy
2024-08-13 03:46:15-04:00,658233,Tesla sound system is  teslamodel3 tesla   Hate,tesla sound system teslamodel3 tesla hate,0.9887233972549438,0.0031063070055097,0.0010339304571971,0.0060922396369278,0.0,0.0003097751759923,anger
2025-04-11 20:06:24-04:00,4047,TEL: 069 567 7373  to them water,tel 069 567 7373 water,0.0709662660956382,0.0598112419247627,0.6343969702720642,0.2206230908632278,0.0,0.0061797071248292,joy
2023-12-08 07:05:28-05:00,99,foryou fyp tesla   music Run music music music,foryou fyp tesla music run music music music,0.2473138272762298,0.096718743443489,0.5993553400039673,0.0358429327607154,0.0,0.0071307891048491,joy
2025-03-13 01:27:02-04:00,1406,You know you want it! Tesla Model Y 2026. Comment 1000 to receive your discount code in your DM! tesla newmodely modely teslamodely interior   Beep elle tres Her processed beauty Beep elle tres Doing a ASMR,know want tesla model 2026 comment 1000 receiv discount code dm tesla newmod mode teslamod interior beep ell tre process beauti beep ell tre asmr,0.0762970969080925,0.0068822298198938,0.8984149098396301,0.0086427237838506,0.0,0.0033630400430411,joy
